,用户名称,用户性别,用户id,vip等级,用户评论,评论点赞次数,评论时间
0,樱桃丸丸子--,女,697249962,2,这是我想了半年的评论,1,1629192947
0,千寻神隱,保密,1592457688,2,@绵羊料理  梦幻联动,1,1629192944
0,鞥鞥什么都感兴趣,女,383388386,5,原来猴子也能牧羊[doge],1,1629192941
0,嫩叠在路上,男,510632029,4,省流助手：妙啊～[doge],1,1629192938
0,钪镁合金针不戳,男,489524132,4,人类高质量派派:妙啊[热词系列_妙啊]羊类高质量滩羊:咩啊[热词系列_妙啊][脱单doge],1,1629192934
0,温柔美丽的小花,保密,52408319,5,《羊第一次遇见猴子》,1,1629192924
0,-大壮壮壮,女,671592527,2,蛋黄派×巧克力派√[doge],1,1629192916
0,仙人掌胖了以后,女,511610571,4,呦，荒岛还有🐏呢[doge][doge][doge],1,1629192901
0,小焓儿秋咪,保密,344247996,5,果然想吃最鲜的就得追着羊啃[doge],1,1629192897
0,可贷款你忘了,保密,1841371274,2,原来不只有我们学生跑圈，羊也跑[doge],1,1629192894
0,稀客之父,保密,35326896,4,原来荒岛上还有餐厅了，学到了[doge][doge],1,1629192884
0,一蓑烟雨卍任平生,男,418425219,5,虽然不是荒野记录的第二天，但至少我们还知道小火还活着[doge][doge],1,1629192883
0,Lagiov,保密,646788117,4,哇，前排啊，刚反应过来,1,1629192881
0,子月木关马,保密,1454316786,3,有勺不用蛋黄派[doge],1,1629192891
0,一颗大苹果ya,保密,373501972,3,羊羊那么可爱当然要大口吃了[狗子],1,1629192886
0,星河落明灯,保密,2031101627,3,视频质量不错，就是up主为什么要放一只猴在镜头面前,1,1629192883
0,臭黄是只橘猫,保密,150781492,5,蛋黄派：咩啊？ 小羊：咩啊？,1,1629192872
0,小猫白吖,女,279798583,3,哦吼，3分钟前的派派,1,1629192867
0,猫与三叶草,保密,361396880,5,三连吗[doge],1,1629192867
0,TiAmoD_H,男,669504343,3,我的荒野生活呢[傲娇],1,1629192864
0,黏膜,男,8042946,5,羊:怎么来个🐵喂我，你是不把我当羊?,1,1629192862
0,bili_698247104,保密,698247104,3,省流04：42[脱单doge][脱单doge],1,1629192860
0,蕾姆私ki达yo,保密,95718784,5,本期妙啊4：44 不用谢,1,1629192857
0,hachi桥本奈一,保密,1478562753,2,太帅了羊被吓跑了[doge],1,1629192854
0,o巳弥o,女,112924423,5,你的求生呢[doge],1,1629192853
0,re任n,男,511713446,3,看肤色，识时间,1,1629192851
0,上大分之人,男,345912000,4,发错了吧，荒岛求生呢,1,1629192842
0,XAPYY,保密,472404137,4,有的人说去求生却悄悄吃起羊肉,1,1629192834
0,亭留此刻,保密,34076814,5,？为什么不是第二天,1,1629192827
0,黑羽快斗圈外女友,女,321209013,4,宁夏人火速赶来,1,1629192807
0,苍鹰坠于殿上,男,497109296,4,为什么手抓羊肉不用手抓？,1,1629192802
0,201263,保密,192934622,3,听到 羊：咩实际 羊：妙～啊～[滑稽],1,1629192861
0,希兔丶,保密,477200140,4,《我在荒岛吃羊肉》[doge][doge],1,1629192858
0,是工具鸭,女,502484968,4,荒岛求……啊不是[哭泣][哭泣],1,1629192851
0,Flashlights-,女,1628212374,3,羊羊这么可爱，你怎么能吃它？真残……馋人[doge][doge],1,1629192846
0,林花啥时开,保密,194031533,5,咩咩咩~~~,1,1629192844
0,Lovexy-,保密,646153106,4,突然感觉蛋黄派好像羊[妙啊],1,1629192838
0,贝尔曼先生,保密,100902641,4,[doge]⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠤⠖⠚⢉⣩⣭⡭⠛⠓⠲⠦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡴⠋⠁⠀⠀⠊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠳⢦⡀⠀⠀⠀⠀⠀⢀⡴⠃⢀⡴⢳⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⣆⠀⠀⠀⠀⡾⠁⣠⠋⠀⠈⢧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈展开,1,1629192812
0,便签3,男,325095611,5,兄弟们蛋黄派说是荒岛生存现在却在吃羊肉，我们联合成两面包夹芝士[热词系列_两面包夹芝士]把蛋黄派冲了[doge][doge],1,1629192785
0,四氧化三铁面人,保密,178500194,4,帅小伙竟秒变牧羊犬，这背后，是人性的扭曲，还是道德的沦丧,1,1629192781
0,Brandt_7,男,94810111,4,荒岛区up开始做美食了？[doge],1,1629192781
0,1一上午,男,344515975,5,你大会员没了[藏狐],1,1629192866
0,闵扭其喵,保密,88439452,5,封面分不清哪只是羊[脱单doge],1,1629192863
0,我才是真的马里奥,保密,477086208,4,下次一定不用谢,1,1629192845
0,Cauchy33,保密,359410700,4,这是荒野求生的时候晚上的梦吗[藏狐],1,1629192841
0,九十岁带病混分,男,493620262,4,派派，我帮你想了个素材。你可以和肾宝宝，东尼一起去一个荒岛上求生，把求生细节分享给观众，我觉得播放量会很大，你们觉得怎么样[doge][doge][doge],1,1629192839
0,栀酥QWQ,女,387379286,5,04:44,1,1629192830
0,不会魔法的魔导士,保密,399914297,4,哦，大荒野,1,1629192824
0,梁大非凡,男,281975723,5,《我在荒野吃羊肉》,1,1629192815
0,EXO的老腰,保密,424773899,3,[doge],1,1629192800
0,方块鸦,男,386447758,4,羊：哒咩,1,1629192799
0,mino07,保密,241084976,5,白嫖，不客气,1,1629192799
0,时刻保持从容,保密,560708634,4,荒野求生第二期呢？,1,1629192797
0,NPC7878,男,179619691,4,2分钟,1,1629192793
0,阿杳GlimmerHe,保密,258795462,5,呜呼[妙啊],1,1629192775
0,北白川c,女,342487693,5,韩道英直呼内行,1,1629192773
0,坐下_-,保密,471153103,4,帅小伙果然名不虚传,1,1629192732
0,Lovexy-,保密,646153106,4,求生失败来放羊?,1,1629192712
0,清陌RAY,保密,491722132,4,好家伙分期荒野,1,1629192743
0,桑葚味盒子酸奶,女,496217233,4,高产区,1,1629192741
0,战术对抗,保密,1602750335,2,羊都嫌你[doge],1,1629192730
0,Peter-Potter,男,669647467,3,逃逸了？,1,1629192725
0,Logic_the_devil,保密,359042325,4,一分钟 烫死了[藏狐],1,1629192723
0,火星未知物,保密,454633914,4,刚刚是谁，为什么你们要叫他[藏狐][藏狐][藏狐],1,1629192738
0,不断up的曦月,女,259121937,3,哇哇哇1分钟！！！,1,1629192717
0,BAO祎祎,女,426341820,3,前排,1,1629192710
0,阿杜包工头,男,353262795,4,一分钟！！,1,1629192706
0,眠眠小粟,女,291223885,5,必看简介系列。自动带入纳豆奶奶的声音,1,1629192699
0,痔熏熏熏熏,保密,535785252,2,第一次这么早！[doge],1,1629192686
0,一起去偷猪呀,保密,457258605,4,出去吃独食[doge],1,1629192669
0,特立独行的咸鱼,保密,497972657,4,在清库存?[doge][doge],1,1629192704
0,香辛橘sir,女,29144507,4,羊好可爱,1,1629192703
0,人群中的帅小伙,男,1375249203,3,[doge],1,1629192690
0,阿能离家出走,女,634871849,3,帅小伙改行卖羊了？,1,1629192688
0,煎煎莓莓,女,506950906,4,这是直接从岛上求生徒步到宁夏了[脱单doge]？,1,1629192687
0,骯虢,男,520832092,3,？拖更了[藏狐],1,1629192686
0,麂之鹿几,女,526880308,4,帅小伙在哪里，标题党举报了[doge],1,1629192685
0,-再等一下,保密,650558201,3,荒岛就去了一天？？[doge][doge][doge],1,1629192684
0,王者荣耀As仙阁俱乐部,女,562317876,4,沿海到西北，你到底有多少存货[热词系列_知识增加],1,1629192674
0,霫霫薰雨,保密,29519233,5,《从海南到宁夏》,1,1629192671
0,还是张北笙吧,女,169524822,5,去宁夏了啊！宁夏人狂喜,1,1629192660
0,OrandzeBbu,女,454456543,4,内容与标题的帅小伙不符，举报了[脱单doge],1,1629192656
0,下起了一只鱼,保密,513302099,4,帅小伙在荒野求生中去吃捕猎得到的羊肉[doge][藏狐],1,1629192652
0,不吃番茄哦qaq,保密,482063746,4,荒野求生一天就结束了？？？,1,1629192652
0,特别无聊的我,保密,491692483,4,荒岛生存呢？[doge],1,1629192650
0,何处少团栾,女,361808250,5,[doge],1,1629192649
0,CarlosZAu,男,21264479,5,可以来内蒙啊[藏狐][藏狐]，内蒙的羊肉也不错，烧烤，火锅，烤羊排，烧麦等,1,1629192645
0,一枚麸子,女,253046022,5,没错，它就是我们的，臭小伙羊,1,1629192632
0,谦千仟,保密,1018174424,2,衰小伙,1,1629192658
0,钱多多钱不多7,女,253478348,4,哈哈哈哈哈哈哈好,1,1629192652
0,JJ今天转圈圈了吗,女,523066734,4,算了，反正也上不了热评[藏狐],1,1629192650
0,梦之殇zy,保密,396719226,4,野外生存呢,1,1629192632
0,不知道改什么名z,保密,547281443,3,蛋黄派[星星眼]蛋黄派[星星眼]蛋黄派[星星眼]蛋黄派[星星眼]蛋黄派[星星眼]蛋黄派[星星眼]妈妈爱你😘,1,1629193324
0,6枚硬币已经没了,男,2030161767,3,教大家上热评，爸爸点个赞吧。[doge],1,1629193454
0,番茄小狼lang,女,293938914,5,哟，来了[脱单doge],1,1629193231
0,更待何时6,保密,283711804,5,还是要说拼多多就是个垃圾玩意[无语][无语][无语][无语],1,1629205699
0,清晨帅过吴彦祖,男,450156624,4,《关于我在荒岛去养殖场吃羊这档事》,1,1629197935
0,浅陌黎觞,男,412659246,5,料   理   绵   羊@绵羊料理,1,1629193714
0,叶筱澜,女,398387038,3,据说有帅哥美女会看到这条评论会点赞[doge],2,1629193641
0,WangYe王道长,保密,403216927,5,[热词系列_好家伙],2,1629193624
0,落安明澈,女,394037432,4,荒岛求生哪去了？？？？[藏狐],2,1629192788
0,江天际,男,393672300,4,妙啊~,2,1629192775
0,一颗大苹果ya,保密,373501972,3,[藏狐],2,1629192772
0,墨阿歌,女,380075548,5,帅小伙[doge],2,1629192765
0,慢慢di慢慢,保密,82083517,5,荒野求生呢，,2,1629192824
0,情绪_Evinl,保密,415410593,4,指导:华农兄弟,2,1629192782
0,忘崽牛奶R,保密,499515232,3,没错，这就是我们的第2期荒野求生[脱单doge],2,1629192771
0,Lovexy-,保密,646153106,4,第一次那么前 没有人看 没评论 瞬间觉得没意思[妙啊],2,1629192772
0,掉到健力宝里面的花生米粒儿,保密,241065729,5,不能说很像，只能说是一模一样,2,1629192708
0,荔枝奶_,保密,174374651,5,羊不理小伙[抠鼻],2,1629192680
0,山川皆无恙_QAQ,保密,195391270,5,帅小伙👱🏻吃帅小羊🐏,2,1629192676
0,三级新人也想上热评,保密,383135746,4,妙～咩～,2,1629192673
0,民法杨硕,保密,486437061,2,刚刚！！！,2,1629192643
0,上春十八,男,482104038,4,第一，蛋黄派好帅[脱单doge],2,1629192629
0,翼霖_mint,女,646017455,4,你好，你的荒野生活呢[doge],2,1629192640
0,咪呀li,男,1450682295,3,前排！[doge],2,1629192641
0,是添福三宝啊,女,383641285,4,帅小伙！,2,1629192638
0,白井御琴,保密,670284346,4,有些新人可能刚来B站，还不懂得弹幕礼仪的传统，所以这个视频有兴趣可以再补补http://www.bilibili.com/video/av709780/1、不要轻易提及其他up主2、不要用弹幕去档字幕3、杜绝毫无意义的刷屏4、杜绝主观评价5、不要用弹幕与人辩论和争吵6、不要发一般人看不懂的外语7、杜绝剧透8、杜绝无意义低俗空耳9、不要在弹幕提及个人信息10、尽量避免长篇大论11、不要在弹幕问无脑问题虽然人人都有言论自由，但是公共空间请大家尽量维护良好的观影环境支持点个赞这是其他人的评论，复制过来希望大家看到。希望大家可以穿下去，以提高弹幕质量('∀')('∀')('∀')233,1,1629193028
0,圣_乔枫,男,473091238,5,究极省流:🐑🐑🐑🐑🐑🐑🐑🐵🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑🐑,1,1629203630
0,阿巴阿巴653489842,保密,631182589,2,◢■■■■■■■■■■■◤                      ■                      ■                      ■◣                      ■ ◥◣                      ■      ◥◣                      ■                      ■                      ◤◥◣               ◢◤   ◥◣         ◢■■■■■■◤      ◥◣   ◢◤      ■     ◢◤              ◢◤        ■   ◢◤                             ■        ◢◤             ■     ◢◤           ◢◤◥◣  ◢◤          ◢◤        ◥◣◢◤        ◢◤                ◥◣️️️️◢■■■■■■■■■■■◤️️️️                     ◥◣    ◢■■■■■■■■■■◤◢◤                               ◢◤   ◢■■■■■■■■■◤                     ■        ◢         ■■■■■◤       ■◣       ■      ■ ◥◣   ■  ◢◤      ◥■■■■■■■◣,1,1629204980
0,SCP-1026,男,329401689,5,大概就只有宁夏的羊肉能吃吧,1,1629193423
0,冰块好好吃H,保密,1614916810,3,羊见到丑小伙直接抑郁了[doge],1,1629193387
0,豹子头__零充,保密,442699755,4,@绵羊料理,1,1629223664
0,我少了6个币,男,299699100,5,@绵羊料理,1,1629196861
0,一根非著名的葱,保密,432887339,4,@绵羊料理,1,1629193600
0,浮槎阆苑,保密,1160823735,3,@绵羊料理,1,1629193204
0,柠檬味的狗粮不好吃,女,301872354,5,你喜欢的是这只喜羊羊呢？还是喜欢这只懒羊羊呢？还是说你喜欢，这只在奔跑的蓝色牧羊犬呢[doge],1,1629193384
0,李在赣神魔镍,男,1312299225,3,up主呢，咋只有只猴🐒？,1,1629192973
0,泡沫so,男,1445681553,2,(●—●)  我眼睛好像瞎了，羊都比蛋黄派（🐒）帅。,1,1629196097
0,用心做名路人,保密,1213819438,2,这是我想了十分钟的评论,1,1629193230
0,怀瑾握瑜笑东风,保密,441978587,4,▬▬▬▬[妙啊]▬▬▬▬    ▂▄▄▓▄▄▂◢◤ █▀▀████▄▄▄▄◢◤█ 白嫖专用逃跑机 █▀……╬    ◥██████◤   ══╩══╩══,1,1629196476
0,SIKAR大魔王EV,男,544332571,4,你不是在岛上吗？,1,1629194678
0,柴柯夫夫,男,438154247,4,哥，你的大会员呢[doge],1,1629239392
0,飞扬baby,保密,505962307,3,我已经替大家投币了，大家随便看就行，算我请了[脱单doge],1,1629221608
0,星辉TheHui,男,288782540,5,《羊脸》《一模一样》,1,1629220870
0,-如见青山-,男,122822254,4,白嫖吗好的[doge],1,1629220019
0,恰香菜的喵酱,男,36340168,5,有一说一，作为一个甘肃人吃二十几年羊肉，总结出来不管是什么品种的羊，只要是四十斤以内，羊生不超过一年没结婚的“羊娃子”都没什么膻味，而且很嫩[嗑瓜子],1,1629219824
0,云缨小老婆,男,1124837388,2,哟，这不摇摆羊嘛～[藏狐],1,1629209284
0,-拦精灵-,保密,510401673,3,知道人类和动物的本质区别在哪嘛？[doge],1,1629209336
0,柠檬烂了,保密,340892108,4,你怎么能吃喜羊羊呢[哭泣],1,1629209243
0,新人小智呀,男,556809769,4,喜羊羊！[大哭],1,1629208974
0,胖头熊模玩分享,保密,2692410,4,宁夏滩羊肉我觉得是世界上最好吃的羊肉没有之一,1,1629208734
0,曲茗皓繁,男,19544276,5,求个链接[热词系列_知识增加],1,1629208558
0,便便羊,保密,472042502,5,呜呜呜[大哭]，羊羊那么可爱，为什么不带我一个？[脱单doge],1,1629208470
0,森晚abc,保密,494272253,3,[脱单doge]第三千条评论,1,1629208184
0,欣伊小盆友,保密,12839099,5,所以pdd是哪一家,1,1629208101
0,me好孤独,男,2042013099,2,这是你拖更的理由嘛宝？[doge],1,1629207830
0,resteraka,保密,177318876,4,男生女生向前冲 倒计时多久呢,1,1629207858
0,YeongJeong_Z,女,290551254,4,不三连，不用谢,1,1629207848
0,熊猫超人在线追星,保密,52114365,5,拼多多哪家好吃？？求,1,1629207637
0,Joyxeex,保密,351000555,4,荒岛求生去哪了,1,1629207027
0,笑百魅生,男,230067426,4,宁夏“椰羊“[doge][doge],1,1629206342
0,琥珀-主,保密,1557756052,3,帅小伙荒岛求生还抽空去吃了羊肉啊[doge],1,1629206308
0,閑鱼不是0,女,1561947722,2,今日妙点四分45秒。,1,1629206246
0,杰克倆的猫生,男,616867646,4,这是帅小伙哥哥[doge],1,1629205710
0,不想起名儿的废物,保密,1669957246,2,帅小伙呢？！！为啥只有一只长得不咋地的猴子？！！看标题进来的，这算骗我看视频吗？？[doge],1,1629205400
0,将来会有狗的丶,保密,49344619,6,求老哥们给个靠谱链接 懒人想吃同款羊肉块 懒得切[藏狐],1,1629205383
0,怪盗Kami,男,7065115,5,建议派派，妙的那段改成羊叫，希望你不要不识抬举[doge][doge][doge][滑稽][滑稽][滑稽],1,1629205372
0,昵称长度是刚刚好,男,35723609,5,太喜欢这个视频了，尤其是蛋黄派cos牧羊犬的画面，反复看了十几遍,1,1629205095
0,混子1去1,保密,266720816,5,匹克闪现！,1,1629204915
0,泽泽是真的狗,女,26801982,5,空降1：30[doge]不谢,1,1629204845
0,98K的羊肉串,男,406926837,4,？？？？？？,1,1629204805
0,小石不是牛马,男,588110141,3,蛋黄派你真的真的真的真的                 真的            真的                 真的            真的      真的真的真的真的真的                 真的            真的                 真的            真的真的真的真的真的真的真的帅[doge][doge],1,1629204698
